state,year,month,period,indicator,percent_complete,percent_pending_investigation,state_name,footnote,footnote_symbol,data_value,predicted_value,date
NY,2018,August,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",100,0.514584862,New York,Numbers may differ from published reports using final data. See Technical Notes.,**,614.0,667,2018-08-01
NY,2018,September,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",100,0.510609553,New York,Numbers may differ from published reports using final data. See Technical Notes.,**,605.0,656,2018-09-01
NY,2018,October,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",100,0.489135268,New York,Numbers may differ from published reports using final data. See Technical Notes.,**,618.0,668,2018-10-01
NY,2018,November,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",100,0.486791333,New York,Numbers may differ from published reports using final data. See Technical Notes.,**,606.0,654,2018-11-01
NY,2018,December,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",100,0.466825586,New York,Numbers may differ from published reports using final data. See Technical Notes.,**,603.0,649,2018-12-01
NY,2019,January,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",100,0.490854086,New York,Numbers may differ from published reports using final data. See Technical Notes.,**,583.0,630,2019-01-01
NY,2019,February,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",100,0.491343709,New York,Numbers may differ from published reports using final data. See Technical Notes.,**,571.0,617,2019-02-01
NY,2019,March,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",100,0.509227238,New York,Numbers may differ from published reports using final data. See Technical Notes.,**,584.0,633,2019-03-01
NY,2019,April,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",100,0.523491952,New York,Numbers may differ from published reports using final data. See Technical Notes.,**,567.0,617,2019-04-01
NY,2019,May,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",100,0.542620166,New York,Numbers may differ from published reports using final data. See Technical Notes.,**,548.0,598,2019-05-01
NY,2019,June,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",100,0.555422361,New York,Numbers may differ from published reports using final data. See Technical Notes.,**,539.0,590,2019-06-01
NY,2019,July,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",100,0.585414585,New York,Numbers may differ from published reports using final data. See Technical Notes.,**,546.0,601,2019-07-01
NY,2019,August,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",100,0.61384597,New York,Numbers may differ from published reports using final data. See Technical Notes.,**,534.0,591,2019-08-01
NY,2019,September,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",100,0.614554075,New York,Numbers may differ from published reports using final data. See Technical Notes.,**,538.0,596,2019-09-01
NY,2019,October,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",100,0.644389027,New York,Numbers may differ from published reports using final data. See Technical Notes.,**,531.0,592,2019-10-01
NY,2019,November,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",100,0.674155066,New York,Numbers may differ from published reports using final data. See Technical Notes.,**,534.0,598,2019-11-01
NY,2019,December,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",100,0.70299993,New York,Numbers may differ from published reports using final data. See Technical Notes.,**,527.0,594,2019-12-01
NY,2020,January,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",100,0.701642798,New York,Numbers may differ from published reports using final data. See Technical Notes.,**,546.0,615,2020-01-01
NY,2020,February,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",100,0.711144566,New York,Numbers may differ from published reports using final data. See Technical Notes.,**,549.0,620,2020-02-01
NY,2020,March,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",100,0.683179283,New York,Numbers may differ from published reports using final data. See Technical Notes.,**,541.0,607,2020-03-01
NY,2020,April,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",100,0.615052603,New York,Numbers may differ from published reports using final data. See Technical Notes.,**,559.0,619,2020-04-01
NY,2020,May,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",100,0.599607881,New York,Numbers may differ from published reports using final data. See Technical Notes.,**,578.0,638,2020-05-01
NY,2020,June,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",100,0.595081594,New York,Numbers may differ from published reports using final data. See Technical Notes.,**,592.0,653,2020-06-01
NY,2020,July,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",100,0.584493424,New York,Numbers may differ from published reports using final data. See Technical Notes.,**,591.0,651,2020-07-01
NY,2020,August,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",100,0.566260322,New York,Numbers may differ from published reports using final data. See Technical Notes.,**,600.0,658,2020-08-01
NY,2020,September,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",100,0.550813167,New York,Numbers may differ from published reports using final data. See Technical Notes.,**,607.0,664,2020-09-01
NY,2020,October,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",100,0.529371437,New York,Numbers may differ from published reports using final data. See Technical Notes.,**,606.0,660,2020-10-01
NY,2020,November,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",100,0.481120952,New York,Numbers may differ from published reports using final data. See Technical Notes.,**,614.0,662,2020-11-01
NY,2020,December,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",100,0.413828923,New York,Numbers may differ from published reports using final data. See Technical Notes.,**,619.0,659,2020-12-01
NY,2021,January,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",100,0.397015095,New York,Numbers may differ from published reports using final data. See Technical Notes.,**,622.0,660,2021-01-01
NY,2021,February,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",100,0.385695653,New York,Numbers may differ from published reports using final data. See Technical Notes.,**,635.0,672,2021-02-01
NY,2021,March,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",100,0.389584256,New York,Numbers may differ from published reports using final data. See Technical Notes.,**,642.0,680,2021-03-01
NY,2021,April,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",100,0.42479193,New York,Numbers may differ from published reports using final data. See Technical Notes.,**,645.0,688,2021-04-01
NY,2021,May,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",100,0.430981298,New York,Numbers may differ from published reports using final data. See Technical Notes.,**,637.0,680,2021-05-01
NY,2021,June,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",100,0.44862058,New York,Numbers may differ from published reports using final data. See Technical Notes.,**,632.0,677,2021-06-01
NY,2021,July,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",100,0.465711136,New York,Numbers may differ from published reports using final data. See Technical Notes.,**,626.0,673,2021-07-01
NY,2021,August,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",100,0.462934603,New York,Numbers may differ from published reports using final data. See Technical Notes.,**,630.0,677,2021-08-01
NY,2021,September,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",100,0.48018895,New York,Numbers may differ from published reports using final data. See Technical Notes.,**,623.0,672,2021-09-01
NY,2021,October,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",100,0.479143907,New York,Numbers may differ from published reports using final data. See Technical Notes.,**,623.0,672,2021-10-01
NY,2021,November,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",100,0.492417118,New York,Numbers may differ from published reports using final data. See Technical Notes.,**,614.0,664,2021-11-01
NY,2021,December,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",100,0.535675839,New York,Numbers may differ from published reports using final data. See Technical Notes.,**,622.0,678,2021-12-01
NY,2022,January,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",100,0.517869535,New York,Numbers may differ from published reports using final data. See Technical Notes.,**,608.0,661,2022-01-01
NY,2022,February,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",100,0.506426376,New York,Numbers may differ from published reports using final data. See Technical Notes.,**,591.0,641,2022-02-01
NY,2022,March,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",100,0.49092232,New York,Numbers may differ from published reports using final data. See Technical Notes.,**,573.0,619,2022-03-01
NY,2022,April,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",100,0.466394969,New York,Numbers may differ from published reports using final data. See Technical Notes.,**,566.0,609,2022-04-01
NY,2022,May,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",100,0.442954313,New York,Numbers may differ from published reports using final data. See Technical Notes.,**,554.0,593,2022-05-01
NY,2022,June,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",100,0.393491253,New York,Numbers may differ from published reports using final data. See Technical Notes.,**,560.0,594,2022-06-01
NY,2022,July,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",100,0.356184903,New York,Numbers may differ from published reports using final data. See Technical Notes.,**,559.0,589,2022-07-01
NY,2022,August,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",100,0.342292311,New York,Numbers may differ from published reports using final data. See Technical Notes.,**,545.0,572,2022-08-01
NY,2022,September,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",100,0.312585061,New York,Numbers may differ from published reports using final data. See Technical Notes.,**,550.0,575,2022-09-01
NY,2022,October,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",100,0.293824394,New York,Numbers may differ from published reports using final data. See Technical Notes.,**,570.0,593,2022-10-01
NY,2022,November,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",100,0.275147115,New York,Numbers may differ from published reports using final data. See Technical Notes.,**,578.0,600,2022-11-01
NY,2022,December,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",100,0.234804657,New York,Numbers may differ from published reports using final data. See Technical Notes.,**,574.0,591,2022-12-01
NY,2023,January,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",100,0.237044601,New York,Numbers may differ from published reports using final data. See Technical Notes.,**,570.0,587,2023-01-01
NY,2023,February,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",100,0.229568411,New York,Numbers may differ from published reports using final data. See Technical Notes.,**,574.0,590,2023-02-01
NY,2023,March,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",100,0.223826516,New York,Numbers may differ from published reports using final data. See Technical Notes.,**,575.0,591,2023-03-01
NY,2023,April,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",100,0.229640108,New York,Numbers may differ from published reports using final data. See Technical Notes.,**,585.0,602,2023-04-01
NY,2023,May,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",100,0.220432934,New York,Numbers may differ from published reports using final data. See Technical Notes.,**,601.0,617,2023-05-01
NY,2023,June,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",100,0.220022002,New York,Numbers may differ from published reports using final data. See Technical Notes.,**,595.0,611,2023-06-01
NY,2023,July,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",100,0.212515196,New York,Numbers may differ from published reports using final data. See Technical Notes.,**,576.0,591,2023-07-01
NY,2023,August,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",100,0.19624621,New York,Numbers may differ from published reports using final data. See Technical Notes.,**,581.0,594,2023-08-01
NY,2023,September,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",100,0.177227233,New York,Numbers may differ from published reports using final data. See Technical Notes.,**,563.0,573,2023-09-01
NY,2023,October,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",100,0.154047241,New York,Numbers may differ from published reports using final data. See Technical Notes.,**,529.0,537,2023-10-01
NY,2023,November,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",100,0.130592458,New York,Numbers may differ from published reports using final data. See Technical Notes.,**,514.0,519,2023-11-01
NY,2023,December,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",100,0.119320442,New York,Numbers may differ from published reports using final data. See Technical Notes.,**,499.0,503,2023-12-01
NY,2024,January,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",100,0.125055659,New York,Underreported due to incomplete data.,*,497.0,499,2024-01-01
NY,2024,February,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",100,0.134327229,New York,Underreported due to incomplete data.,*,495.0,498,2024-02-01
NY,2024,March,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",100,0.140466767,New York,Underreported due to incomplete data.,*,491.0,496,2024-03-01
NY,2024,April,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",100,0.137717499,New York,Underreported due to incomplete data.,*,463.0,467,2024-04-01
NY,2024,May,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",100,0.155266191,New York,Underreported due to incomplete data.,*,436.0,444,2024-05-01
NY,2024,June,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",100,0.16678262,New York,Underreported due to incomplete data.,*,425.0,434,2024-06-01
NY,2024,July,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",100,0.171361659,New York,Underreported due to incomplete data.,*,423.0,432,2024-07-01
NY,2024,August,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",100,0.181908227,New York,Underreported due to incomplete data.,*,408.0,417,2024-08-01
NY,2024,September,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",100,0.185040346,New York,Underreported due to incomplete data.,*,413.0,423,2024-09-01
NY,2024,October,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",100,0.198135421,New York,Underreported due to incomplete data.,*,414.0,424,2024-10-01
NY,2024,November,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",100,0.204823448,New York,Underreported due to incomplete data.,*,396.0,406,2024-11-01
NY,2024,December,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",100,0.20819615,New York,Underreported due to incomplete data.,*,392.0,402,2024-12-01
NY,2025,January,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",100,0.215648541,New York,Underreported due to incomplete data.,*,382.0,390,2025-01-01
NY,2025,February,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",100,0.228281914,New York,Underreported due to incomplete data.,*,367.0,376,2025-02-01
NY,2025,March,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",100,0.260973855,New York,Underreported due to incomplete data.,*,355.0,367,2025-03-01
NY,2025,April,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",100,0.295517347,New York,Underreported due to incomplete data.,*,347.0,361,2025-04-01
NY,2025,May,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",100,0.334024418,New York,Underreported due to incomplete data.,*,345.0,363,2025-05-01
NY,2025,June,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",100,0.368582206,New York,Underreported due to incomplete data.,*,334.0,354,2025-06-01
NY,2025,July,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",100,0.455941639,New York,Underreported due to incomplete data.,*,336.0,362,2025-07-01
NY,2025,August,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",100,0.581294465,New York,Underreported due to incomplete data.,*,318.0,351,2025-08-01
NY,2025,September,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",100,0.776366106,New York,Underreported due to incomplete data.,*,291.0,334,2025-09-01
NY,2025,October,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",100,1.004567978,New York,Underreported due to incomplete data. Data not shown due to low data quality.,*,,,2025-10-01
NY,2015,January,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",100,0.278684279,New York,Numbers may differ from published reports using final data. See Technical Notes.,**,711.0,735,2015-01-01
NY,2015,February,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",100,0.294605424,New York,Numbers may differ from published reports using final data. See Technical Notes.,**,713.0,739,2015-02-01
NY,2015,March,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",100,0.306482096,New York,Numbers may differ from published reports using final data. See Technical Notes.,**,721.0,749,2015-03-01
NY,2015,April,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",100,0.307379135,New York,Numbers may differ from published reports using final data. See Technical Notes.,**,772.0,802,2015-04-01
NY,2015,May,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",100,0.313323869,New York,Numbers may differ from published reports using final data. See Technical Notes.,**,791.0,823,2015-05-01
NY,2015,June,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",100,0.309032879,New York,Numbers may differ from published reports using final data. See Technical Notes.,**,808.0,840,2015-06-01
NY,2015,July,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",100,0.322339437,New York,Numbers may differ from published reports using final data. See Technical Notes.,**,843.0,878,2015-07-01
NY,2015,August,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",100,0.33775609,New York,Numbers may differ from published reports using final data. See Technical Notes.,**,873.0,911,2015-08-01
NY,2015,September,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",100,0.353299983,New York,Numbers may differ from published reports using final data. See Technical Notes.,**,903.0,945,2015-09-01
NY,2015,October,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",100,0.37075739,New York,Numbers may differ from published reports using final data. See Technical Notes.,**,900.0,945,2015-10-01
NY,2015,November,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",100,0.395268874,New York,Numbers may differ from published reports using final data. See Technical Notes.,**,948.0,999,2015-11-01
NY,2015,December,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",100,0.405174865,New York,Numbers may differ from published reports using final data. See Technical Notes.,**,968.0,1022,2015-12-01
NY,2016,January,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",100,0.408054735,New York,Numbers may differ from published reports using final data. See Technical Notes.,**,994.0,1050,2016-01-01
NY,2016,February,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",100,0.401251988,New York,Numbers may differ from published reports using final data. See Technical Notes.,**,1068.0,1127,2016-02-01
NY,2016,March,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",100,0.409755897,New York,Numbers may differ from published reports using final data. See Technical Notes.,**,1124.0,1187,2016-03-01
NY,2016,April,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",100,0.423488681,New York,Numbers may differ from published reports using final data. See Technical Notes.,**,1148.0,1216,2016-04-01
NY,2016,May,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",100,0.437244125,New York,Numbers may differ from published reports using final data. See Technical Notes.,**,1186.0,1259,2016-05-01
NY,2016,June,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",100,0.46476638,New York,Numbers may differ from published reports using final data. See Technical Notes.,**,1246.0,1329,2016-06-01
NY,2016,July,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",100,0.483231158,New York,Numbers may differ from published reports using final data. See Technical Notes.,**,1288.0,1378,2016-07-01
NY,2016,August,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",100,0.493710336,New York,Numbers may differ from published reports using final data. See Technical Notes.,**,1325.0,1420,2016-08-01
NY,2016,September,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",100,0.514320912,New York,Numbers may differ from published reports using final data. See Technical Notes.,**,1366.0,1469,2016-09-01
NY,2016,October,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",100,0.531216671,New York,Numbers may differ from published reports using final data. See Technical Notes.,**,1430.0,1542,2016-10-01
NY,2016,November,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",100,0.540551567,New York,Numbers may differ from published reports using final data. See Technical Notes.,**,1469.0,1586,2016-11-01
NY,2016,December,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",100,0.585221635,New York,Numbers may differ from published reports using final data. See Technical Notes.,**,1521.0,1655,2016-12-01
NY,2017,January,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",100,0.575182393,New York,Numbers may differ from published reports using final data. See Technical Notes.,**,1577.0,1713,2017-01-01
NY,2017,February,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",100,0.574538857,New York,Numbers may differ from published reports using final data. See Technical Notes.,**,1591.0,1728,2017-02-01
NY,2017,March,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",100,0.566923108,New York,Numbers may differ from published reports using final data. See Technical Notes.,**,1639.0,1778,2017-03-01
NY,2017,April,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",100,0.557038529,New York,Numbers may differ from published reports using final data. See Technical Notes.,**,1659.0,1797,2017-04-01
NY,2017,May,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",100,0.548521508,New York,Numbers may differ from published reports using final data. See Technical Notes.,**,1727.0,1868,2017-05-01
NY,2017,June,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",100,0.539586384,New York,Numbers may differ from published reports using final data. See Technical Notes.,**,1769.0,1910,2017-06-01
NY,2017,July,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",100,0.525698005,New York,Numbers may differ from published reports using final data. See Technical Notes.,**,1804.0,1943,2017-07-01
NY,2017,August,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",100,0.511678305,New York,Numbers may differ from published reports using final data. See Technical Notes.,**,1823.0,1959,2017-08-01
NY,2017,September,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",100,0.511539735,New York,Numbers may differ from published reports using final data. See Technical Notes.,**,1859.0,1998,2017-09-01
NY,2017,October,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",100,0.511225835,New York,Numbers may differ from published reports using final data. See Technical Notes.,**,1839.0,1976,2017-10-01
NY,2017,November,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",100,0.504887959,New York,Numbers may differ from published reports using final data. See Technical Notes.,**,1812.0,1945,2017-11-01
NY,2017,December,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",100,0.498000982,New York,Numbers may differ from published reports using final data. See Technical Notes.,**,1802.0,1932,2017-12-01
NY,2018,January,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",100,0.502247683,New York,Numbers may differ from published reports using final data. See Technical Notes.,**,1801.0,1932,2018-01-01
NY,2018,February,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",100,0.506148212,New York,Numbers may differ from published reports using final data. See Technical Notes.,**,1772.0,1902,2018-02-01
NY,2018,March,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",100,0.512245242,New York,Numbers may differ from published reports using final data. See Technical Notes.,**,1728.0,1857,2018-03-01
NY,2018,April,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",100,0.522729302,New York,Numbers may differ from published reports using final data. See Technical Notes.,**,1715.0,1846,2018-04-01
NY,2018,May,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",100,0.521910291,New York,Numbers may differ from published reports using final data. See Technical Notes.,**,1680.0,1809,2018-05-01
NY,2018,June,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",100,0.52032035,New York,Numbers may differ from published reports using final data. See Technical Notes.,**,1664.0,1791,2018-06-01
NY,2018,July,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",100,0.515162043,New York,Numbers may differ from published reports using final data. See Technical Notes.,**,1659.0,1784,2018-07-01
NY,2018,August,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",100,0.514584862,New York,Numbers may differ from published reports using final data. See Technical Notes.,**,1672.0,1798,2018-08-01
NY,2018,September,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",100,0.510609553,New York,Numbers may differ from published reports using final data. See Technical Notes.,**,1640.0,1762,2018-09-01
NY,2018,October,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",100,0.489135268,New York,Numbers may differ from published reports using final data. See Technical Notes.,**,1681.0,1800,2018-10-01
NY,2018,November,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",100,0.486791333,New York,Numbers may differ from published reports using final data. See Technical Notes.,**,1701.0,1820,2018-11-01
NY,2018,December,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",100,0.466825586,New York,Numbers may differ from published reports using final data. See Technical Notes.,**,1699.0,1812,2018-12-01
NY,2019,January,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",100,0.490854086,New York,Numbers may differ from published reports using final data. See Technical Notes.,**,1641.0,1757,2019-01-01
NY,2019,February,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",100,0.491343709,New York,Numbers may differ from published reports using final data. See Technical Notes.,**,1639.0,1755,2019-02-01
NY,2019,March,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",100,0.509227238,New York,Numbers may differ from published reports using final data. See Technical Notes.,**,1651.0,1773,2019-03-01
NY,2019,April,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",100,0.523491952,New York,Numbers may differ from published reports using final data. See Technical Notes.,**,1635.0,1761,2019-04-01
