state,year,month,period,indicator,percent_complete,percent_pending_investigation,state_name,footnote,footnote_symbol,data_value,predicted_value
LA,2019,June,12 month-ending,Number of Deaths,100,0.002186079,Louisiana,Numbers may differ from published reports using final data. See Technical Notes.,**,45744,
LA,2019,July,12 month-ending,Number of Deaths,100,0.002186127,Louisiana,Numbers may differ from published reports using final data. See Technical Notes.,**,45743,
LA,2019,August,12 month-ending,Number of Deaths,100,0.00218374,Louisiana,Numbers may differ from published reports using final data. See Technical Notes.,**,45793,
LA,2019,September,12 month-ending,Number of Deaths,100,0,Louisiana,Numbers may differ from published reports using final data. See Technical Notes.,**,45785,
LA,2019,October,12 month-ending,Number of Deaths,100,0,Louisiana,Numbers may differ from published reports using final data. See Technical Notes.,**,45952,
LA,2019,November,12 month-ending,Number of Deaths,100,0.002169715,Louisiana,Numbers may differ from published reports using final data. See Technical Notes.,**,46089,
LA,2019,December,12 month-ending,Number of Deaths,100,0.004337924,Louisiana,Numbers may differ from published reports using final data. See Technical Notes.,**,46105,
LA,2020,January,12 month-ending,Number of Deaths,100,0.004327787,Louisiana,Numbers may differ from published reports using final data. See Technical Notes.,**,46213,
LA,2020,February,12 month-ending,Number of Deaths,100,0.00430413,Louisiana,Numbers may differ from published reports using final data. See Technical Notes.,**,46467,
LA,2020,March,12 month-ending,Number of Deaths,100,0.004243311,Louisiana,Numbers may differ from published reports using final data. See Technical Notes.,**,47133,
LA,2020,April,12 month-ending,Number of Deaths,100,0.006098677,Louisiana,Numbers may differ from published reports using final data. See Technical Notes.,**,49191,
LA,2020,May,12 month-ending,Number of Deaths,100,0.005973597,Louisiana,Numbers may differ from published reports using final data. See Technical Notes.,**,50221,
LA,2020,June,12 month-ending,Number of Deaths,100,0.005906791,Louisiana,Numbers may differ from published reports using final data. See Technical Notes.,**,50789,
LA,2020,July,12 month-ending,Number of Deaths,100,0.005755506,Louisiana,Numbers may differ from published reports using final data. See Technical Notes.,**,52124,
LA,2020,August,12 month-ending,Number of Deaths,100,0.005602973,Louisiana,Numbers may differ from published reports using final data. See Technical Notes.,**,53543,
LA,2020,September,12 month-ending,Number of Deaths,100,0.005516227,Louisiana,Numbers may differ from published reports using final data. See Technical Notes.,**,54385,
LA,2020,October,12 month-ending,Number of Deaths,100,0.00545395,Louisiana,Numbers may differ from published reports using final data. See Technical Notes.,**,55006,
LA,2020,November,12 month-ending,Number of Deaths,100,0.003597252,Louisiana,Numbers may differ from published reports using final data. See Technical Notes.,**,55598,
LA,2020,December,12 month-ending,Number of Deaths,100,0.001759696,Louisiana,Numbers may differ from published reports using final data. See Technical Notes.,**,56828,
LA,2021,January,12 month-ending,Number of Deaths,100,0.001708438,Louisiana,Numbers may differ from published reports using final data. See Technical Notes.,**,58533,
LA,2021,February,12 month-ending,Number of Deaths,100,0.001690503,Louisiana,Numbers may differ from published reports using final data. See Technical Notes.,**,59154,
LA,2021,March,12 month-ending,Number of Deaths,100,0.001695835,Louisiana,Numbers may differ from published reports using final data. See Technical Notes.,**,58968,
LA,2021,April,12 month-ending,Number of Deaths,100,0,Louisiana,Numbers may differ from published reports using final data. See Technical Notes.,**,57421,
LA,2021,May,12 month-ending,Number of Deaths,100,0,Louisiana,Numbers may differ from published reports using final data. See Technical Notes.,**,56869,
LA,2021,June,12 month-ending,Number of Deaths,100,0,Louisiana,Numbers may differ from published reports using final data. See Technical Notes.,**,56836,
LA,2021,July,12 month-ending,Number of Deaths,100,0,Louisiana,Numbers may differ from published reports using final data. See Technical Notes.,**,56511,
LA,2021,August,12 month-ending,Number of Deaths,100,0,Louisiana,Numbers may differ from published reports using final data. See Technical Notes.,**,57495,
LA,2021,September,12 month-ending,Number of Deaths,100,0.001709139,Louisiana,Numbers may differ from published reports using final data. See Technical Notes.,**,58509,
LA,2021,October,12 month-ending,Number of Deaths,100,0.001704739,Louisiana,Numbers may differ from published reports using final data. See Technical Notes.,**,58660,
LA,2021,November,12 month-ending,Number of Deaths,100,0.003420733,Louisiana,Numbers may differ from published reports using final data. See Technical Notes.,**,58467,
LA,2021,December,12 month-ending,Number of Deaths,100,0.005217482,Louisiana,Numbers may differ from published reports using final data. See Technical Notes.,**,57499,
LA,2022,January,12 month-ending,Number of Deaths,100,0.005240724,Louisiana,Numbers may differ from published reports using final data. See Technical Notes.,**,57244,
LA,2022,February,12 month-ending,Number of Deaths,100,0.005222387,Louisiana,Numbers may differ from published reports using final data. See Technical Notes.,**,57445,
LA,2022,March,12 month-ending,Number of Deaths,100,0.005236516,Louisiana,Numbers may differ from published reports using final data. See Technical Notes.,**,57290,
LA,2022,April,12 month-ending,Number of Deaths,100,0.005260666,Louisiana,Numbers may differ from published reports using final data. See Technical Notes.,**,57027,
LA,2022,May,12 month-ending,Number of Deaths,100,0.008780556,Louisiana,Numbers may differ from published reports using final data. See Technical Notes.,**,56944,
LA,2022,June,12 month-ending,Number of Deaths,100,0.010588547,Louisiana,Numbers may differ from published reports using final data. See Technical Notes.,**,56665,
LA,2022,July,12 month-ending,Number of Deaths,100,0.012437148,Louisiana,Numbers may differ from published reports using final data. See Technical Notes.,**,56283,
LA,2022,August,12 month-ending,Number of Deaths,100,0.022082367,Louisiana,Numbers may differ from published reports using final data. See Technical Notes.,**,54342,
LA,2022,September,12 month-ending,Number of Deaths,100,0.02269804,Louisiana,Numbers may differ from published reports using final data. See Technical Notes.,**,52868,
LA,2022,October,12 month-ending,Number of Deaths,100,0.022887223,Louisiana,Numbers may differ from published reports using final data. See Technical Notes.,**,52431,
LA,2022,November,12 month-ending,Number of Deaths,100,0.020997175,Louisiana,Numbers may differ from published reports using final data. See Technical Notes.,**,52388,
LA,2022,December,12 month-ending,Number of Deaths,100,0.022845394,Louisiana,Numbers may differ from published reports using final data. See Technical Notes.,**,52527,
LA,2023,January,12 month-ending,Number of Deaths,100,0.027228878,Louisiana,Numbers may differ from published reports using final data. See Technical Notes.,**,51416,
LA,2023,February,12 month-ending,Number of Deaths,100,0.031579363,Louisiana,Numbers may differ from published reports using final data. See Technical Notes.,**,50666,
LA,2023,March,12 month-ending,Number of Deaths,100,0.035655567,Louisiana,Numbers may differ from published reports using final data. See Technical Notes.,**,50483,
LA,2023,April,12 month-ending,Number of Deaths,100,0.035668992,Louisiana,Numbers may differ from published reports using final data. See Technical Notes.,**,50464,
LA,2023,May,12 month-ending,Number of Deaths,100,0.037701405,Louisiana,Numbers may differ from published reports using final data. See Technical Notes.,**,50396,
LA,2023,June,12 month-ending,Number of Deaths,100,0.03778012,Louisiana,Numbers may differ from published reports using final data. See Technical Notes.,**,50291,
LA,2023,July,12 month-ending,Number of Deaths,100,0.042072364,Louisiana,Numbers may differ from published reports using final data. See Technical Notes.,**,49914,
LA,2023,August,12 month-ending,Number of Deaths,100,0.044197119,Louisiana,Numbers may differ from published reports using final data. See Technical Notes.,**,49777,
LA,2023,September,12 month-ending,Number of Deaths,100,0.052213029,Louisiana,Numbers may differ from published reports using final data. See Technical Notes.,**,49796,
LA,2023,October,12 month-ending,Number of Deaths,100,0.056262182,Louisiana,Numbers may differ from published reports using final data. See Technical Notes.,**,49767,
LA,2023,November,12 month-ending,Number of Deaths,100,0.056527971,Louisiana,Numbers may differ from published reports using final data. See Technical Notes.,**,49533,
LA,2023,December,12 month-ending,Number of Deaths,100,0.066603427,Louisiana,Numbers may differ from published reports using final data. See Technical Notes.,**,49547,
LA,2024,January,12 month-ending,Number of Deaths,100,0.064244128,Louisiana,Underreported due to incomplete data.,*,49810,
LA,2024,February,12 month-ending,Number of Deaths,100,0.064200305,Louisiana,Underreported due to incomplete data.,*,49844,
LA,2024,March,12 month-ending,Number of Deaths,100,0.06834583,Louisiana,Underreported due to incomplete data.,*,49747,
LA,2024,April,12 month-ending,Number of Deaths,100,0.074298681,Louisiana,Underreported due to incomplete data.,*,49799,
LA,2024,May,12 month-ending,Number of Deaths,100,0.070397039,Louisiana,Underreported due to incomplete data.,*,49718,
LA,2024,June,12 month-ending,Number of Deaths,100,0.072447727,Louisiana,Underreported due to incomplete data.,*,49691,
LA,2024,July,12 month-ending,Number of Deaths,100,0.072163089,Louisiana,Underreported due to incomplete data.,*,49887,
LA,2024,August,12 month-ending,Number of Deaths,100,0.062131719,Louisiana,Underreported due to incomplete data.,*,49894,
LA,2024,September,12 month-ending,Number of Deaths,100,0.054087622,Louisiana,Underreported due to incomplete data.,*,49919,
LA,2024,October,12 month-ending,Number of Deaths,100,0.054246278,Louisiana,Underreported due to incomplete data.,*,49773,
LA,2024,November,12 month-ending,Number of Deaths,100,0.054437679,Louisiana,Underreported due to incomplete data.,*,49598,
LA,2024,December,12 month-ending,Number of Deaths,100,0.040562192,Louisiana,Underreported due to incomplete data.,*,49307,
LA,2025,January,12 month-ending,Number of Deaths,100,0.038702055,Louisiana,Underreported due to incomplete data.,*,49093,
LA,2025,February,12 month-ending,Number of Deaths,100,0.034701668,Louisiana,Underreported due to incomplete data.,*,48989,
LA,2025,March,12 month-ending,Number of Deaths,100,0.02847033,Louisiana,Underreported due to incomplete data.,*,49174,
LA,2025,April,12 month-ending,Number of Deaths,100,0.024442905,Louisiana,Underreported due to incomplete data.,*,49094,
LA,2025,May,12 month-ending,Number of Deaths,100,0.02240189,Louisiana,Underreported due to incomplete data.,*,49103,
LA,2025,June,12 month-ending,Number of Deaths,100,0.01831241,Louisiana,Underreported due to incomplete data.,*,49147,
LA,2025,July,12 month-ending,Number of Deaths,100,0.012265424,Louisiana,Underreported due to incomplete data.,*,48918,
LA,2025,August,12 month-ending,Number of Deaths,100,0.010279605,Louisiana,Underreported due to incomplete data.,*,48640,
LA,2025,September,12 month-ending,Number of Deaths,100,0.010313957,Louisiana,Underreported due to incomplete data.,*,48478,
LA,2025,October,12 month-ending,Number of Deaths,100,0.00826805,Louisiana,Underreported due to incomplete data.,*,48379,
LA,2015,January,12 month-ending,Number of Drug Overdose Deaths,100,0.036281179,Louisiana,Numbers may differ from published reports using final data. See Technical Notes.,**,782,782
LA,2015,February,12 month-ending,Number of Drug Overdose Deaths,100,0.043035108,Louisiana,Numbers may differ from published reports using final data. See Technical Notes.,**,785,785
LA,2015,March,12 month-ending,Number of Drug Overdose Deaths,100,0.040631137,Louisiana,Numbers may differ from published reports using final data. See Technical Notes.,**,784,784
LA,2015,April,12 month-ending,Number of Drug Overdose Deaths,100,0.052000904,Louisiana,Numbers may differ from published reports using final data. See Technical Notes.,**,796,796
LA,2015,May,12 month-ending,Number of Drug Overdose Deaths,100,0.056620012,Louisiana,Numbers may differ from published reports using final data. See Technical Notes.,**,803,803
LA,2015,June,12 month-ending,Number of Drug Overdose Deaths,100,0.065624222,Louisiana,Numbers may differ from published reports using final data. See Technical Notes.,**,802,802
LA,2015,July,12 month-ending,Number of Drug Overdose Deaths,100,0.072391639,Louisiana,Numbers may differ from published reports using final data. See Technical Notes.,**,825,826
LA,2015,August,12 month-ending,Number of Drug Overdose Deaths,100,0.076853526,Louisiana,Numbers may differ from published reports using final data. See Technical Notes.,**,823,824
LA,2015,September,12 month-ending,Number of Drug Overdose Deaths,100,0.081134074,Louisiana,Numbers may differ from published reports using final data. See Technical Notes.,**,838,840
LA,2015,October,12 month-ending,Number of Drug Overdose Deaths,100,0.078921259,Louisiana,Numbers may differ from published reports using final data. See Technical Notes.,**,834,836
LA,2015,November,12 month-ending,Number of Drug Overdose Deaths,100,0.076977065,Louisiana,Numbers may differ from published reports using final data. See Technical Notes.,**,853,854
LA,2015,December,12 month-ending,Number of Drug Overdose Deaths,100,0.08425559,Louisiana,Numbers may differ from published reports using final data. See Technical Notes.,**,875,877
LA,2016,January,12 month-ending,Number of Drug Overdose Deaths,100,0.082768134,Louisiana,Numbers may differ from published reports using final data. See Technical Notes.,**,890,892
LA,2016,February,12 month-ending,Number of Drug Overdose Deaths,100,0.075987842,Louisiana,Numbers may differ from published reports using final data. See Technical Notes.,**,901,902
LA,2016,March,12 month-ending,Number of Drug Overdose Deaths,100,0.075958108,Louisiana,Numbers may differ from published reports using final data. See Technical Notes.,**,894,895
LA,2016,April,12 month-ending,Number of Drug Overdose Deaths,100,0.06649851,Louisiana,Numbers may differ from published reports using final data. See Technical Notes.,**,893,893
LA,2016,May,12 month-ending,Number of Drug Overdose Deaths,100,0.059438082,Louisiana,Numbers may differ from published reports using final data. See Technical Notes.,**,899,899
LA,2016,June,12 month-ending,Number of Drug Overdose Deaths,100,0.04798026,Louisiana,Numbers may differ from published reports using final data. See Technical Notes.,**,941,941
LA,2016,July,12 month-ending,Number of Drug Overdose Deaths,100,0.034291985,Louisiana,Numbers may differ from published reports using final data. See Technical Notes.,**,962,962
LA,2016,August,12 month-ending,Number of Drug Overdose Deaths,100,0.029586472,Louisiana,Numbers may differ from published reports using final data. See Technical Notes.,**,979,979
LA,2016,September,12 month-ending,Number of Drug Overdose Deaths,100,0.024981264,Louisiana,Numbers may differ from published reports using final data. See Technical Notes.,**,997,997
LA,2016,October,12 month-ending,Number of Drug Overdose Deaths,100,0.018089316,Louisiana,Numbers may differ from published reports using final data. See Technical Notes.,**,1021,1021
LA,2016,November,12 month-ending,Number of Drug Overdose Deaths,100,0.0157871,Louisiana,Numbers may differ from published reports using final data. See Technical Notes.,**,1012,1012
LA,2016,December,12 month-ending,Number of Drug Overdose Deaths,100,0.009006778,Louisiana,Numbers may differ from published reports using final data. See Technical Notes.,**,1004,1004
LA,2017,January,12 month-ending,Number of Drug Overdose Deaths,100,0.006729626,Louisiana,Numbers may differ from published reports using final data. See Technical Notes.,**,1015,1015
LA,2017,February,12 month-ending,Number of Drug Overdose Deaths,100,0.00672691,Louisiana,Numbers may differ from published reports using final data. See Technical Notes.,**,1010,1010
LA,2017,March,12 month-ending,Number of Drug Overdose Deaths,100,0.004467377,Louisiana,Numbers may differ from published reports using final data. See Technical Notes.,**,1020,1020
LA,2017,April,12 month-ending,Number of Drug Overdose Deaths,100,0.002230351,Louisiana,Numbers may differ from published reports using final data. See Technical Notes.,**,1036,1036
LA,2017,May,12 month-ending,Number of Drug Overdose Deaths,100,0.002226527,Louisiana,Numbers may differ from published reports using final data. See Technical Notes.,**,1030,1030
LA,2017,June,12 month-ending,Number of Drug Overdose Deaths,100,0.004446816,Louisiana,Numbers may differ from published reports using final data. See Technical Notes.,**,1016,1016
LA,2017,July,12 month-ending,Number of Drug Overdose Deaths,100,0.004444938,Louisiana,Numbers may differ from published reports using final data. See Technical Notes.,**,1007,1007
LA,2017,August,12 month-ending,Number of Drug Overdose Deaths,100,0.004441385,Louisiana,Numbers may differ from published reports using final data. See Technical Notes.,**,1020,1020
LA,2017,September,12 month-ending,Number of Drug Overdose Deaths,100,0.002221284,Louisiana,Numbers may differ from published reports using final data. See Technical Notes.,**,1014,1014
LA,2017,October,12 month-ending,Number of Drug Overdose Deaths,100,0.002218869,Louisiana,Numbers may differ from published reports using final data. See Technical Notes.,**,1015,1015
LA,2017,November,12 month-ending,Number of Drug Overdose Deaths,100,0.002205996,Louisiana,Numbers may differ from published reports using final data. See Technical Notes.,**,1059,1059
LA,2017,December,12 month-ending,Number of Drug Overdose Deaths,100,0.002176136,Louisiana,Numbers may differ from published reports using final data. See Technical Notes.,**,1102,1102
LA,2018,January,12 month-ending,Number of Drug Overdose Deaths,100,0.00213762,Louisiana,Numbers may differ from published reports using final data. See Technical Notes.,**,1113,1113
LA,2018,February,12 month-ending,Number of Drug Overdose Deaths,100,0.002132469,Louisiana,Numbers may differ from published reports using final data. See Technical Notes.,**,1136,1136
LA,2018,March,12 month-ending,Number of Drug Overdose Deaths,100,0.002145969,Louisiana,Numbers may differ from published reports using final data. See Technical Notes.,**,1167,1167
LA,2018,April,12 month-ending,Number of Drug Overdose Deaths,100,0.002148828,Louisiana,Numbers may differ from published reports using final data. See Technical Notes.,**,1174,1174
LA,2018,May,12 month-ending,Number of Drug Overdose Deaths,100,0.002145048,Louisiana,Numbers may differ from published reports using final data. See Technical Notes.,**,1203,1203
LA,2018,June,12 month-ending,Number of Drug Overdose Deaths,100,0,Louisiana,Numbers may differ from published reports using final data. See Technical Notes.,**,1212,1212
LA,2018,July,12 month-ending,Number of Drug Overdose Deaths,100,0,Louisiana,Numbers may differ from published reports using final data. See Technical Notes.,**,1210,1210
LA,2018,August,12 month-ending,Number of Drug Overdose Deaths,100,0,Louisiana,Numbers may differ from published reports using final data. See Technical Notes.,**,1202,1202
LA,2018,September,12 month-ending,Number of Drug Overdose Deaths,100,0.002139724,Louisiana,Numbers may differ from published reports using final data. See Technical Notes.,**,1210,1210
LA,2018,October,12 month-ending,Number of Drug Overdose Deaths,100,0.002147443,Louisiana,Numbers may differ from published reports using final data. See Technical Notes.,**,1212,1212
LA,2018,November,12 month-ending,Number of Drug Overdose Deaths,100,0.002150538,Louisiana,Numbers may differ from published reports using final data. See Technical Notes.,**,1193,1193
LA,2018,December,12 month-ending,Number of Drug Overdose Deaths,100,0.002165111,Louisiana,Numbers may differ from published reports using final data. See Technical Notes.,**,1167,1167
LA,2019,January,12 month-ending,Number of Drug Overdose Deaths,100,0.002199591,Louisiana,Numbers may differ from published reports using final data. See Technical Notes.,**,1162,1162
LA,2019,February,12 month-ending,Number of Drug Overdose Deaths,100,0.002200414,Louisiana,Numbers may differ from published reports using final data. See Technical Notes.,**,1156,1156
LA,2019,March,12 month-ending,Number of Drug Overdose Deaths,100,0.002185601,Louisiana,Numbers may differ from published reports using final data. See Technical Notes.,**,1128,1128
LA,2019,April,12 month-ending,Number of Drug Overdose Deaths,100,0.002186366,Louisiana,Numbers may differ from published reports using final data. See Technical Notes.,**,1125,1125
LA,2019,May,12 month-ending,Number of Drug Overdose Deaths,100,0.002191253,Louisiana,Numbers may differ from published reports using final data. See Technical Notes.,**,1126,1126
LA,2019,June,12 month-ending,Number of Drug Overdose Deaths,100,0.002186079,Louisiana,Numbers may differ from published reports using final data. See Technical Notes.,**,1115,1115
LA,2019,July,12 month-ending,Number of Drug Overdose Deaths,100,0.002186127,Louisiana,Numbers may differ from published reports using final data. See Technical Notes.,**,1122,1122
LA,2019,August,12 month-ending,Number of Drug Overdose Deaths,100,0.00218374,Louisiana,Numbers may differ from published reports using final data. See Technical Notes.,**,1161,1161
LA,2019,September,12 month-ending,Number of Drug Overdose Deaths,100,0,Louisiana,Numbers may differ from published reports using final data. See Technical Notes.,**,1185,1185
LA,2019,October,12 month-ending,Number of Drug Overdose Deaths,100,0,Louisiana,Numbers may differ from published reports using final data. See Technical Notes.,**,1244,1244
LA,2019,November,12 month-ending,Number of Drug Overdose Deaths,100,0.002169715,Louisiana,Numbers may differ from published reports using final data. See Technical Notes.,**,1278,1278
LA,2019,December,12 month-ending,Number of Drug Overdose Deaths,100,0.004337924,Louisiana,Numbers may differ from published reports using final data. See Technical Notes.,**,1304,1304
LA,2020,January,12 month-ending,Number of Drug Overdose Deaths,100,0.004327787,Louisiana,Numbers may differ from published reports using final data. See Technical Notes.,**,1330,1330
LA,2020,February,12 month-ending,Number of Drug Overdose Deaths,100,0.00430413,Louisiana,Numbers may differ from published reports using final data. See Technical Notes.,**,1341,1341
LA,2020,March,12 month-ending,Number of Drug Overdose Deaths,100,0.004243311,Louisiana,Numbers may differ from published reports using final data. See Technical Notes.,**,1388,1388
LA,2020,April,12 month-ending,Number of Drug Overdose Deaths,100,0.006098677,Louisiana,Numbers may differ from published reports using final data. See Technical Notes.,**,1463,1463
LA,2020,May,12 month-ending,Number of Drug Overdose Deaths,100,0.005973597,Louisiana,Numbers may differ from published reports using final data. See Technical Notes.,**,1562,1562
LA,2020,June,12 month-ending,Number of Drug Overdose Deaths,100,0.005906791,Louisiana,Numbers may differ from published reports using final data. See Technical Notes.,**,1641,1641
LA,2020,July,12 month-ending,Number of Drug Overdose Deaths,100,0.005755506,Louisiana,Numbers may differ from published reports using final data. See Technical Notes.,**,1722,1722
LA,2020,August,12 month-ending,Number of Drug Overdose Deaths,100,0.005602973,Louisiana,Numbers may differ from published reports using final data. See Technical Notes.,**,1772,1772
LA,2020,September,12 month-ending,Number of Drug Overdose Deaths,100,0.005516227,Louisiana,Numbers may differ from published reports using final data. See Technical Notes.,**,1823,1823
LA,2020,October,12 month-ending,Number of Drug Overdose Deaths,100,0.00545395,Louisiana,Numbers may differ from published reports using final data. See Technical Notes.,**,1830,1830
LA,2020,November,12 month-ending,Number of Drug Overdose Deaths,100,0.003597252,Louisiana,Numbers may differ from published reports using final data. See Technical Notes.,**,1850,1850
LA,2020,December,12 month-ending,Number of Drug Overdose Deaths,100,0.001759696,Louisiana,Numbers may differ from published reports using final data. See Technical Notes.,**,1929,1929
LA,2021,January,12 month-ending,Number of Drug Overdose Deaths,100,0.001708438,Louisiana,Numbers may differ from published reports using final data. See Technical Notes.,**,2022,2022
LA,2021,February,12 month-ending,Number of Drug Overdose Deaths,100,0.001690503,Louisiana,Numbers may differ from published reports using final data. See Technical Notes.,**,2097,2097
LA,2021,March,12 month-ending,Number of Drug Overdose Deaths,100,0.001695835,Louisiana,Numbers may differ from published reports using final data. See Technical Notes.,**,2174,2174
LA,2021,April,12 month-ending,Number of Drug Overdose Deaths,100,0,Louisiana,Numbers may differ from published reports using final data. See Technical Notes.,**,2225,2225
LA,2021,May,12 month-ending,Number of Drug Overdose Deaths,100,0,Louisiana,Numbers may differ from published reports using final data. See Technical Notes.,**,2230,2230
LA,2021,June,12 month-ending,Number of Drug Overdose Deaths,100,0,Louisiana,Numbers may differ from published reports using final data. See Technical Notes.,**,2258,2258
LA,2021,July,12 month-ending,Number of Drug Overdose Deaths,100,0,Louisiana,Numbers may differ from published reports using final data. See Technical Notes.,**,2330,2330
LA,2021,August,12 month-ending,Number of Drug Overdose Deaths,100,0,Louisiana,Numbers may differ from published reports using final data. See Technical Notes.,**,2368,2368
LA,2021,September,12 month-ending,Number of Drug Overdose Deaths,100,0.001709139,Louisiana,Numbers may differ from published reports using final data. See Technical Notes.,**,2435,2435
LA,2021,October,12 month-ending,Number of Drug Overdose Deaths,100,0.001704739,Louisiana,Numbers may differ from published reports using final data. See Technical Notes.,**,2471,2471
LA,2021,November,12 month-ending,Number of Drug Overdose Deaths,100,0.003420733,Louisiana,Numbers may differ from published reports using final data. See Technical Notes.,**,2513,2513
LA,2021,December,12 month-ending,Number of Drug Overdose Deaths,100,0.005217482,Louisiana,Numbers may differ from published reports using final data. See Technical Notes.,**,2512,2512
LA,2022,January,12 month-ending,Number of Drug Overdose Deaths,100,0.005240724,Louisiana,Numbers may differ from published reports using final data. See Technical Notes.,**,2527,2527
LA,2022,February,12 month-ending,Number of Drug Overdose Deaths,100,0.005222387,Louisiana,Numbers may differ from published reports using final data. See Technical Notes.,**,2546,2546
LA,2022,March,12 month-ending,Number of Drug Overdose Deaths,100,0.005236516,Louisiana,Numbers may differ from published reports using final data. See Technical Notes.,**,2561,2561
LA,2022,April,12 month-ending,Number of Drug Overdose Deaths,100,0.005260666,Louisiana,Numbers may differ from published reports using final data. See Technical Notes.,**,2551,2551
LA,2022,May,12 month-ending,Number of Drug Overdose Deaths,100,0.008780556,Louisiana,Numbers may differ from published reports using final data. See Technical Notes.,**,2551,2551
LA,2022,June,12 month-ending,Number of Drug Overdose Deaths,100,0.010588547,Louisiana,Numbers may differ from published reports using final data. See Technical Notes.,**,2566,2566
LA,2022,July,12 month-ending,Number of Drug Overdose Deaths,100,0.012437148,Louisiana,Numbers may differ from published reports using final data. See Technical Notes.,**,2519,2519
LA,2022,August,12 month-ending,Number of Drug Overdose Deaths,100,0.022082367,Louisiana,Numbers may differ from published reports using final data. See Technical Notes.,**,2493,2493
LA,2022,September,12 month-ending,Number of Drug Overdose Deaths,100,0.02269804,Louisiana,Numbers may differ from published reports using final data. See Technical Notes.,**,2453,2453
LA,2022,October,12 month-ending,Number of Drug Overdose Deaths,100,0.022887223,Louisiana,Numbers may differ from published reports using final data. See Technical Notes.,**,2451,2451
LA,2022,November,12 month-ending,Number of Drug Overdose Deaths,100,0.020997175,Louisiana,Numbers may differ from published reports using final data. See Technical Notes.,**,2427,2427
LA,2022,December,12 month-ending,Number of Drug Overdose Deaths,100,0.022845394,Louisiana,Numbers may differ from published reports using final data. See Technical Notes.,**,2433,2433
LA,2023,January,12 month-ending,Number of Drug Overdose Deaths,100,0.027228878,Louisiana,Numbers may differ from published reports using final data. See Technical Notes.,**,2389,2389
LA,2023,February,12 month-ending,Number of Drug Overdose Deaths,100,0.031579363,Louisiana,Numbers may differ from published reports using final data. See Technical Notes.,**,2368,2368
LA,2023,March,12 month-ending,Number of Drug Overdose Deaths,100,0.035655567,Louisiana,Numbers may differ from published reports using final data. See Technical Notes.,**,2336,2336
LA,2023,April,12 month-ending,Number of Drug Overdose Deaths,100,0.035668992,Louisiana,Numbers may differ from published reports using final data. See Technical Notes.,**,2319,2319
LA,2023,May,12 month-ending,Number of Drug Overdose Deaths,100,0.037701405,Louisiana,Numbers may differ from published reports using final data. See Technical Notes.,**,2310,2310
LA,2023,June,12 month-ending,Number of Drug Overdose Deaths,100,0.03778012,Louisiana,Numbers may differ from published reports using final data. See Technical Notes.,**,2305,2305
LA,2023,July,12 month-ending,Number of Drug Overdose Deaths,100,0.042072364,Louisiana,Numbers may differ from published reports using final data. See Technical Notes.,**,2310,2310
LA,2023,August,12 month-ending,Number of Drug Overdose Deaths,100,0.044197119,Louisiana,Numbers may differ from published reports using final data. See Technical Notes.,**,2337,2337
LA,2023,September,12 month-ending,Number of Drug Overdose Deaths,100,0.052213029,Louisiana,Numbers may differ from published reports using final data. See Technical Notes.,**,2333,2333
LA,2023,October,12 month-ending,Number of Drug Overdose Deaths,100,0.056262182,Louisiana,Numbers may differ from published reports using final data. See Technical Notes.,**,2298,2298
LA,2023,November,12 month-ending,Number of Drug Overdose Deaths,100,0.056527971,Louisiana,Numbers may differ from published reports using final data. See Technical Notes.,**,2283,2283
LA,2023,December,12 month-ending,Number of Drug Overdose Deaths,100,0.066603427,Louisiana,Numbers may differ from published reports using final data. See Technical Notes.,**,2255,2255
LA,2024,January,12 month-ending,Number of Drug Overdose Deaths,100,0.064244128,Louisiana,Underreported due to incomplete data.,*,2205,2205
LA,2024,February,12 month-ending,Number of Drug Overdose Deaths,100,0.064200305,Louisiana,Underreported due to incomplete data.,*,2165,2165
LA,2024,March,12 month-ending,Number of Drug Overdose Deaths,100,0.06834583,Louisiana,Underreported due to incomplete data.,*,2118,2118
LA,2024,April,12 month-ending,Number of Drug Overdose Deaths,100,0.074298681,Louisiana,Underreported due to incomplete data.,*,2079,2079
LA,2024,May,12 month-ending,Number of Drug Overdose Deaths,100,0.070397039,Louisiana,Underreported due to incomplete data.,*,2004,2010
LA,2024,June,12 month-ending,Number of Drug Overdose Deaths,100,0.072447727,Louisiana,Underreported due to incomplete data.,*,1941,1947
LA,2024,July,12 month-ending,Number of Drug Overdose Deaths,100,0.072163089,Louisiana,Underreported due to incomplete data.,*,1886,1891
LA,2024,August,12 month-ending,Number of Drug Overdose Deaths,100,0.062131719,Louisiana,Underreported due to incomplete data.,*,1793,1795
LA,2024,September,12 month-ending,Number of Drug Overdose Deaths,100,0.054087622,Louisiana,Underreported due to incomplete data.,*,1710,1710
LA,2024,October,12 month-ending,Number of Drug Overdose Deaths,100,0.054246278,Louisiana,Underreported due to incomplete data.,*,1650,1650
LA,2024,November,12 month-ending,Number of Drug Overdose Deaths,100,0.054437679,Louisiana,Underreported due to incomplete data.,*,1591,1591
LA,2024,December,12 month-ending,Number of Drug Overdose Deaths,100,0.040562192,Louisiana,Underreported due to incomplete data.,*,1503,1503
LA,2025,January,12 month-ending,Number of Drug Overdose Deaths,100,0.038702055,Louisiana,Underreported due to incomplete data.,*,1482,1482
LA,2025,February,12 month-ending,Number of Drug Overdose Deaths,100,0.034701668,Louisiana,Underreported due to incomplete data.,*,1423,1423
